date,GDPC1,UNRATE,unrate_diff,gdp_pct_change
2019-04-01,20602.275,3.6,-0.2999999999999998,0.8351458407085399
2019-07-01,20843.322,3.6,0.0,1.170001856591063
2019-10-01,20985.448,3.6,0.0,0.6818778695641736
2020-01-01,20709.212,3.8,0.19999999999999973,-1.3163216720462723
2020-04-01,19077.992,13.0,9.2,-7.876784495711386
2020-07-01,20558.879,8.8,-4.199999999999999,7.762279174873354
2020-10-01,20791.917,6.8,-2.000000000000001,1.1335151104298946
2021-01-01,21082.134,6.2,-0.5999999999999996,1.3958164607909662
2021-04-01,21440.929,5.9,-0.2999999999999998,1.701891279127632
2021-07-01,21617.828,5.1,-0.8000000000000007,0.8250528696774451
2021-10-01,21988.737,4.2,-0.8999999999999995,1.7157551628220968
2022-01-01,21932.71,3.9,-0.30000000000000027,-0.2547986271335234
2022-04-01,21967.045,3.6,-0.2999999999999998,0.15654700217164752
2022-07-01,22125.625,3.5,-0.10000000000000009,0.7218995545372753
2022-10-01,22278.345,3.6,0.10000000000000009,0.6902403886895891
2023-01-01,22439.607,3.5,-0.10000000000000009,0.723850896464695
2023-04-01,22580.499,3.5,0.0,0.6278719587201387
2023-07-01,22840.989,3.6,0.10000000000000009,1.1536060385556546
2023-10-01,23033.78,3.8,0.19999999999999973,0.8440571465622604
2024-01-01,23082.119,3.8,0.0,0.2098613427756968
